signal,fire_ts,date,hour_utc,rv_rank,dte,delta_target,entry_ask_usd,call_strike,put_strike,peak_bid_usd,peak_multiple,time_to_peak_h,final_bid_usd,final_multiple,n_bars,value_at_4h,multiple_at_4h,value_at_8h,multiple_at_8h,value_at_12h,multiple_at_12h,value_at_18h,multiple_at_18h,value_at_24h,multiple_at_24h
vol_burst,2026-03-31T18:00:00+00:00,2026-03-31,18,0.7722,4,0.4,1890.02,68500.0,66500.0,2075.17,1.098,13.17,1568.61,0.8299,288,1773.36,0.9383,1694.38,0.8965,1779.36,0.9415,1682.57,0.8902,1568.61,0.8299
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,1,0.15,343.23,69500.0,65000.0,391.75,1.1414,2.75,20.09,0.0585,226,286.32,0.8342,186.01,0.542,205.26,0.598,20.06,0.0585,,
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,1,0.2,504.75,69000.0,65500.0,550.43,1.0905,2.67,33.48,0.0663,244,419.49,0.8311,298.95,0.5923,337.69,0.669,40.13,0.0795,,
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,1,0.25,773.95,68500.0,66000.0,783.13,1.0119,11.67,66.76,0.0863,273,605.93,0.7829,445.1,0.5751,529.71,0.6844,93.63,0.121,,
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,1,0.3,773.95,68500.0,66000.0,783.13,1.0119,11.67,66.76,0.0863,273,605.93,0.7829,445.1,0.5751,529.71,0.6844,93.63,0.121,,
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,1,0.35,1076.8,68000.0,66500.0,1066.11,0.9901,11.67,193.06,0.1793,288,858.96,0.7977,730.77,0.6786,801.19,0.744,227.39,0.2112,193.06,0.1793
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,1,0.4,1245.05,68000.0,67000.0,1428.06,1.147,11.67,439.38,0.3529,288,1125.31,0.9038,963.29,0.7737,1066.04,0.8562,381.22,0.3062,439.38,0.3529
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,2,0.1,296.12,70500.0,63000.0,298.8,1.009,2.75,46.6,0.1574,288,226.39,0.7645,152.8,0.516,165.53,0.559,53.5,0.1807,46.6,0.1574
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,2,0.15,437.45,70000.0,64000.0,464.79,1.0625,2.75,79.89,0.1826,288,372.88,0.8524,259.09,0.5923,284.72,0.6509,100.32,0.2293,79.89,0.1826
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,2,0.2,693.19,69500.0,65000.0,704.28,1.016,2.42,179.75,0.2593,288,579.3,0.8357,431.82,0.6229,489.98,0.7068,200.64,0.2894,179.75,0.2593
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,2,0.25,942.2,69000.0,65500.0,915.17,0.9713,2.67,279.61,0.2968,288,779.06,0.8269,604.54,0.6416,655.52,0.6957,307.65,0.3265,279.61,0.2968
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,2,0.3,1177.75,68500.0,66000.0,1168.24,0.9919,2.83,439.38,0.3731,288,1038.74,0.882,870.28,0.7389,907.13,0.7702,481.54,0.4089,439.38,0.3731
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,2,0.35,1346.0,68500.0,66500.0,1399.28,1.0396,2.67,605.82,0.4501,288,1238.5,0.9201,1069.58,0.7946,1138.87,0.8461,615.3,0.4571,605.82,0.4501
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,2,0.4,1547.89,68000.0,66500.0,1502.76,0.9708,0.75,665.73,0.4301,288,1365.02,0.8819,1175.87,0.7597,1224.95,0.7914,722.3,0.4666,665.73,0.4301
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,3,0.1,323.04,71000.0,63000.0,353.01,1.0928,1.83,79.89,0.2473,288,292.98,0.9069,205.94,0.6375,225.13,0.6969,86.94,0.2691,79.89,0.2473
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,3,0.15,477.83,70500.0,64000.0,530.53,1.1103,2.67,139.8,0.2926,288,432.81,0.9058,352.1,0.7369,370.8,0.776,147.14,0.3079,139.8,0.2926
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,3,0.2,726.84,70000.0,65000.0,795.8,1.0949,2.67,272.95,0.3755,288,672.52,0.9253,564.68,0.7769,622.41,0.8563,287.58,0.3957,272.95,0.3755
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,3,0.25,841.25,69500.0,65000.0,843.27,1.0024,2.75,286.26,0.3403,288,725.79,0.8628,604.54,0.7186,655.52,0.7792,321.02,0.3816,286.26,0.3403
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,3,0.3,1211.4,69000.0,66000.0,1279.91,1.0566,2.67,539.24,0.4451,288,1138.62,0.9399,996.5,0.8226,1072.66,0.8855,568.48,0.4693,539.24,0.4451
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,3,0.35,1379.65,68500.0,66000.0,1379.38,0.9998,2.67,592.5,0.4295,288,1231.84,0.8929,1082.87,0.7849,1152.12,0.8351,662.11,0.4799,592.5,0.4295
vol_burst,2026-04-02T02:00:00+00:00,2026-04-02,2,0.7708,3,0.4,1749.79,68000.0,66500.0,1703.12,0.9733,0.75,878.77,0.5022,288,1564.78,0.8943,1395.1,0.7973,1456.7,0.8325,936.32,0.5351,878.77,0.5022
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,1,0.2,333.81,68000.0,65500.0,286.89,0.8595,0.08,46.51,0.1393,134,100.47,0.301,46.87,0.1404,,,,,,
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,1,0.25,453.99,68000.0,66000.0,393.65,0.8671,0.08,106.3,0.2342,134,147.35,0.3246,73.65,0.1622,,,,,,
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,1,0.3,594.19,67500.0,66000.0,520.41,0.8758,0.08,39.9,0.0672,162,241.13,0.4058,140.6,0.2366,73.19,0.1232,,,,
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,1,0.35,774.45,67500.0,66500.0,680.54,0.8787,0.08,159.62,0.2061,162,341.59,0.4411,214.25,0.2766,199.6,0.2577,,,,
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,1,0.4,1001.44,67000.0,66500.0,867.35,0.8661,0.08,20.03,0.02,192,529.14,0.5284,388.33,0.3878,239.52,0.2392,,,,
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,2,0.1,220.32,69500.0,63000.0,180.61,0.8198,0.17,13.36,0.0607,237,87.07,0.3952,80.34,0.3647,53.23,0.2416,13.39,0.0608,,
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,2,0.15,420.61,69000.0,64500.0,361.22,0.8588,0.17,13.38,0.0318,288,194.24,0.4618,160.69,0.382,133.07,0.3164,40.17,0.0955,13.38,0.0318
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,2,0.2,580.84,68500.0,65000.0,521.76,0.8983,0.17,26.77,0.0461,288,314.8,0.542,261.12,0.4495,219.56,0.378,80.33,0.1383,26.77,0.0461
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,2,0.25,667.63,68500.0,65500.0,628.79,0.9418,0.17,46.84,0.0702,288,388.48,0.5819,328.07,0.4914,312.71,0.4684,120.5,0.1805,46.84,0.0702
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,2,0.3,801.15,68000.0,65500.0,735.82,0.9185,0.17,66.92,0.0835,288,509.04,0.6354,421.8,0.5265,359.28,0.4485,174.06,0.2173,66.92,0.0835
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,2,0.35,1168.35,67500.0,66000.0,1036.84,0.8874,0.17,160.6,0.1375,288,770.26,0.6593,662.83,0.5673,572.19,0.4897,354.81,0.3037,160.6,0.1375
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,2,0.4,1335.26,67500.0,66500.0,1204.07,0.9018,0.17,247.59,0.1854,288,937.71,0.7023,803.43,0.6017,771.79,0.578,461.92,0.3459,247.59,0.1854
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,3,0.1,260.38,70000.0,63000.0,220.75,0.8478,0.17,26.77,0.1028,288,120.56,0.463,107.12,0.4114,86.49,0.3322,40.17,0.1543,26.77,0.1028
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,3,0.15,413.93,69500.0,64000.0,361.22,0.8727,0.17,46.84,0.1132,288,221.03,0.534,187.47,0.4529,159.68,0.3858,66.95,0.1617,46.84,0.1132
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,3,0.2,567.48,69000.0,64500.0,507.07,0.8935,0.08,66.92,0.1179,288,328.2,0.5783,287.9,0.5073,239.52,0.4221,107.11,0.1888,66.92,0.1179
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,3,0.25,801.15,68500.0,65000.0,694.93,0.8674,0.25,107.07,0.1336,288,495.65,0.6187,428.5,0.5349,359.28,0.4485,187.45,0.234,107.07,0.1336
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,3,0.3,1068.21,68000.0,65500.0,936.5,0.8767,0.17,173.98,0.1629,288,703.28,0.6584,636.05,0.5954,545.57,0.5107,321.34,0.3008,173.98,0.1629
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,3,0.35,1235.11,68000.0,66000.0,1100.87,0.8913,0.08,234.21,0.1896,288,837.24,0.6779,736.48,0.5963,678.64,0.5495,415.06,0.3361,234.21,0.1896
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,3,0.4,1568.93,67500.0,66500.0,1471.64,0.938,0.17,461.73,0.2943,288,1205.63,0.7684,1071.24,0.6828,1004.65,0.6403,682.84,0.4352,461.73,0.2943
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,4,0.1,253.7,71000.0,62000.0,214.06,0.8437,0.17,33.46,0.1319,288,140.66,0.5544,127.21,0.5014,106.45,0.4196,46.86,0.1847,33.46,0.1319
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,4,0.15,433.96,70000.0,63000.0,374.6,0.8632,0.17,66.92,0.1542,288,261.22,0.6019,241.03,0.5554,199.6,0.4599,107.11,0.2468,66.92,0.1542
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,4,0.2,634.25,69500.0,64000.0,567.97,0.8955,0.25,113.76,0.1794,288,415.27,0.6547,381.63,0.6017,339.32,0.535,187.45,0.2955,113.76,0.1794
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,4,0.25,934.68,69000.0,65000.0,856.23,0.9161,0.17,207.44,0.2219,288,643.0,0.6879,582.49,0.6232,545.57,0.5837,348.11,0.3724,207.44,0.2219
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,4,0.3,1201.73,68500.0,65500.0,1102.53,0.9175,0.25,334.59,0.2784,288,870.73,0.7246,769.96,0.6407,758.48,0.6312,515.48,0.4289,334.59,0.2784
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,4,0.35,1535.55,68000.0,66000.0,1434.47,0.9342,0.08,542.03,0.353,288,1172.14,0.7633,1071.24,0.6976,1031.27,0.6716,769.87,0.5014,542.03,0.353
vol_burst,2026-04-02T15:00:00+00:00,2026-04-02,15,0.7736,4,0.4,1735.83,67500.0,66000.0,1634.63,0.9417,0.08,689.25,0.3971,288,1373.08,0.791,1272.1,0.7329,1197.6,0.6899,937.23,0.5399,689.25,0.3971
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,1,0.1,164.97,70500.0,66500.0,788.66,4.7806,4.67,644.28,3.9054,57,294.35,1.7842,,,,,,,,
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,1,0.15,247.46,70000.0,67000.0,1624.66,6.5653,5.33,1624.66,6.5653,64,518.61,2.0957,,,,,,,,
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,1,0.2,302.45,70000.0,67500.0,2320.05,7.6709,5.58,2208.58,7.3023,68,532.63,1.761,,,,,,,,
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,1,0.25,405.55,69500.0,67500.0,2825.98,6.9683,5.58,2605.55,6.4247,68,812.95,2.0046,,,,,,,,
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,1,0.3,522.41,69500.0,68000.0,3123.69,5.9794,5.5,2268.81,4.343,76,840.99,1.6098,,,,,,,,
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,1,0.35,701.13,69000.0,68000.0,3667.25,5.2305,5.5,2771.4,3.9528,76,1086.28,1.5493,,,,,,,,
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,1,0.4,893.59,69000.0,68500.0,3681.75,4.1202,5.5,2512.46,2.8116,83,1135.33,1.2705,,,,,,,,
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,2,0.1,274.95,71500.0,65500.0,1681.43,6.1154,5.5,507.6,1.8462,149,371.44,1.3509,722.39,2.6273,724.24,2.6341,,,,
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,2,0.15,378.06,71000.0,66000.0,1942.34,5.1376,5.5,539.32,1.4265,200,511.6,1.3532,1015.64,2.6864,1011.07,2.6744,,,,
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,2,0.2,522.41,70500.0,66500.0,2384.44,4.5643,5.5,969.69,1.8562,237,721.85,1.3818,1344.64,2.5739,1376.78,2.6354,1262.23,2.4162,,
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,2,0.25,756.12,70000.0,67000.0,2855.53,3.7766,5.5,1548.18,2.0475,267,1009.19,1.3347,1673.65,2.2135,1771.17,2.3424,1656.68,2.191,,
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,2,0.3,859.23,70000.0,67500.0,2870.02,3.3402,5.5,1875.85,2.1832,281,1065.25,1.2398,1680.8,1.9562,1778.34,2.0697,1656.68,1.9281,,
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,2,0.35,1202.92,69500.0,68000.0,3275.89,2.7233,5.5,2340.57,1.9457,288,1415.66,1.1769,2131.4,1.7719,2251.61,1.8718,2165.87,1.8005,2340.57,1.9457
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,2,0.4,1202.92,69500.0,68000.0,3275.89,2.7233,5.5,2340.57,1.9457,288,1415.66,1.1769,2131.4,1.7719,2251.61,1.8718,2165.87,1.8005,2340.57,1.9457
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,3,0.1,336.82,72000.0,64000.0,1623.45,4.8199,5.5,653.35,1.9398,288,441.52,1.3108,772.45,2.2934,767.27,2.278,695.66,2.0654,653.35,1.9398
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,3,0.15,419.3,72000.0,65000.0,1637.94,3.9064,5.5,653.35,1.5582,288,483.57,1.1533,793.91,1.8934,774.44,1.847,695.66,1.6591,653.35,1.5582
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,3,0.2,701.13,71000.0,66000.0,2268.48,3.2355,5.5,1227.72,1.7511,288,869.02,1.2395,1344.64,1.9178,1319.41,1.8818,1204.85,1.7184,1227.72,1.7511
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,3,0.25,1031.07,70500.0,67000.0,2623.61,2.5445,5.5,1557.99,1.511,288,1191.4,1.1555,1666.5,1.6163,1663.61,1.6135,1534.76,1.4885,1557.99,1.511
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,3,0.3,1168.55,70000.0,67000.0,3058.46,2.6173,5.5,1988.77,1.7019,288,1436.69,1.2295,1988.36,1.7016,2058.0,1.7612,1893.34,1.6202,1988.77,1.7019
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,3,0.35,1306.02,70000.0,67500.0,3080.2,2.3585,5.5,1995.95,1.5283,288,1506.77,1.1537,2016.97,1.5444,2072.34,1.5868,1907.69,1.4607,1995.95,1.5283
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,3,0.4,1684.08,69500.0,68000.0,3536.8,2.1001,5.5,2433.91,1.4452,288,1857.18,1.1028,2417.5,1.4355,2452.39,1.4562,2352.34,1.3968,2433.91,1.4452
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,4,0.1,419.3,73000.0,64000.0,1246.58,2.973,5.5,509.76,1.2157,288,448.53,1.0697,622.26,1.484,559.32,1.3339,523.54,1.2486,509.76,1.2157
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,4,0.15,659.89,72000.0,65000.0,1848.12,2.8007,5.5,919.0,1.3927,288,735.86,1.1151,1037.09,1.5716,975.22,1.4778,889.3,1.3476,919.0,1.3927
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,4,0.2,728.62,72000.0,65500.0,1862.62,2.5564,5.5,919.0,1.2613,288,784.92,1.0773,1051.4,1.443,982.39,1.3483,896.47,1.2304,919.0,1.2613
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,4,0.25,1134.18,71000.0,66500.0,2471.41,2.179,5.5,1471.83,1.2977,288,1191.4,1.0505,1637.89,1.4441,1548.88,1.3656,1463.04,1.29,1471.83,1.2977
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,4,0.3,1409.13,70500.0,67000.0,2601.87,1.8464,5.5,1737.48,1.233,288,1506.77,1.0693,1959.75,1.3907,1857.22,1.318,1764.25,1.252,1737.48,1.233
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,4,0.35,1718.45,70000.0,67500.0,3065.71,1.784,5.5,2218.52,1.291,288,1857.18,1.0807,2281.6,1.3277,2244.43,1.3061,2144.35,1.2478,2218.52,1.291
vol_burst,2026-04-07T18:00:00+00:00,2026-04-07,18,0.6181,4,0.4,2096.51,69500.0,68000.0,3355.61,1.6006,5.5,2419.55,1.1541,288,2242.63,1.0697,2696.44,1.2862,2602.97,1.2416,2502.94,1.1939,2419.55,1.1541
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,1,0.15,228.06,70500.0,67500.0,1850.26,8.113,3.58,1703.35,7.4689,44,1703.35,7.4689,,,,,,,,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,1,0.2,407.74,70000.0,68000.0,2688.84,6.5945,3.5,1802.13,4.4198,52,1913.36,4.6926,,,,,,,,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,1,0.25,407.74,70000.0,68000.0,2688.84,6.5945,3.5,1802.13,4.4198,52,1913.36,4.6926,,,,,,,,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,1,0.3,677.26,69500.0,68500.0,3138.18,4.6336,3.5,2011.4,2.9699,59,2380.91,3.5155,,,,,,,,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,1,0.35,677.26,69500.0,68500.0,3138.18,4.6336,3.5,2011.4,2.9699,59,2380.91,3.5155,,,,,,,,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,1,0.4,677.26,69500.0,68500.0,3138.18,4.6336,3.5,2011.4,2.9699,59,2380.91,3.5155,,,,,,,,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.1,228.06,72000.0,65500.0,1355.29,5.9427,3.5,328.87,1.442,125,812.82,3.5641,399.22,1.7505,358.35,1.5713,,,,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.15,373.18,71500.0,66500.0,1695.92,4.5445,3.5,234.59,0.6286,215,1114.93,2.9876,584.57,1.5664,580.53,1.5556,,,,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.2,511.4,71000.0,67000.0,1949.59,3.8123,3.5,542.63,1.0611,254,1445.81,2.8272,841.2,1.6449,981.89,1.92,902.99,1.7657,542.63,1.0611
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.25,711.81,70500.0,67500.0,2398.93,3.3702,3.5,863.93,1.2137,277,1747.92,2.4556,1169.13,1.6425,1311.57,1.8426,1261.31,1.772,863.93,1.2137
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.3,1002.07,70000.0,68000.0,2877.27,2.8713,3.5,1292.32,1.2897,287,2165.12,2.1606,1504.19,1.5011,1748.76,1.7452,1662.64,1.6592,1292.32,1.2897
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.35,1002.07,70000.0,68000.0,2877.27,2.8713,3.5,1292.32,1.2897,287,2165.12,2.1606,1504.19,1.5011,1748.76,1.7452,1662.64,1.6592,1292.32,1.2897
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.4,1382.16,69500.0,68500.0,3297.63,2.3859,3.5,1799.26,1.3018,288,2618.28,1.8943,1953.3,1.4132,2193.12,1.5867,2063.97,1.4933,1799.26,1.3018
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.1,324.81,73000.0,65000.0,1058.14,3.2577,3.5,178.5,0.5495,288,697.73,2.1481,349.31,1.0754,387.02,1.1915,358.33,1.1032,178.5,0.5495
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.15,525.22,72000.0,66000.0,1652.44,3.1462,3.5,399.84,0.7613,288,1158.09,2.205,648.72,1.2351,645.04,1.2281,666.49,1.269,399.84,0.7613
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.2,725.64,71000.0,66000.0,2268.48,3.1262,3.5,863.93,1.1906,288,1733.53,2.389,1147.74,1.5817,1254.24,1.7285,1203.98,1.6592,863.93,1.1906
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.25,898.41,71000.0,67000.0,2297.47,2.5573,3.5,878.21,0.9775,288,1769.5,1.9696,1190.52,1.3251,1275.74,1.42,1218.31,1.3561,878.21,0.9775
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.3,1174.84,70500.0,67500.0,2645.35,2.2517,3.5,1170.95,0.9967,288,2121.96,1.8062,1489.93,1.2682,1576.75,1.3421,1562.31,1.3298,1170.95,0.9967
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.35,1485.83,70000.0,68000.0,3101.95,2.0877,3.5,1506.52,1.0139,288,2481.61,1.6702,1846.37,1.2427,1992.44,1.341,1906.3,1.283,1506.52,1.0139
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.4,1693.15,70000.0,68500.0,3130.94,1.8492,3.5,1527.94,0.9024,288,2524.77,1.4912,1896.27,1.12,2028.28,1.1979,1934.97,1.1428,1527.94,0.9024
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.1,407.74,73000.0,64000.0,1246.58,3.0573,3.5,342.72,0.8405,288,891.94,2.1875,499.02,1.2239,530.36,1.3007,515.99,1.2655,342.72,0.8405
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.15,504.49,73000.0,65000.0,1268.32,2.5141,3.5,349.86,0.6935,288,913.52,1.8108,520.41,1.0315,551.86,1.0939,530.32,1.0512,349.86,0.6935
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.2,780.92,72000.0,66000.0,1869.86,2.3944,3.5,642.59,0.8229,288,1424.23,1.8238,876.85,1.1228,860.05,1.1013,910.15,1.1655,642.59,0.8229
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.25,1105.73,71000.0,66500.0,2471.41,2.2351,3.5,1120.97,1.0138,288,1985.29,1.7955,1397.25,1.2636,1411.91,1.2769,1469.14,1.3287,1120.97,1.0138
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.3,1209.39,71000.0,67000.0,2493.15,2.0615,3.5,1135.25,0.9387,288,2021.25,1.6713,1432.9,1.1848,1433.41,1.1852,1490.64,1.2326,1135.25,0.9387
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.35,1693.15,70500.0,68000.0,2667.09,1.5752,3.5,1470.82,0.8687,288,2395.29,1.4147,1846.37,1.0905,1892.1,1.1175,1856.14,1.0963,1470.82,0.8687
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.4,1865.92,70000.0,68000.0,3101.94,1.6624,3.5,1792.12,0.9604,288,2754.95,1.4765,2131.52,1.1423,2250.46,1.2061,2214.47,1.1868,1792.12,0.9604
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.1,196.23,71500.0,68000.0,1239.33,6.3157,1.5,617.46,3.1466,28,,,,,,,,,,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.15,245.29,71500.0,68500.0,1253.82,5.1116,1.5,436.64,1.7801,35,,,,,,,,,,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.2,322.38,71000.0,68500.0,1797.39,5.5754,1.5,722.96,2.2426,35,,,,,,,,,,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.25,406.48,71000.0,69000.0,1782.89,4.3862,1.5,506.64,1.2464,50,615.1,1.5132,,,,,,,,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.3,546.64,70500.0,69000.0,2145.27,3.9245,1.5,756.39,1.3837,50,972.72,1.7795,,,,,,,,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.35,658.77,70500.0,69500.0,2145.27,3.2565,1.5,755.74,1.1472,64,972.72,1.4766,,,,,,,,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.4,658.77,70500.0,69500.0,2145.27,3.2565,1.5,755.74,1.1472,64,972.72,1.4766,,,,,,,,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,2,0.1,259.3,73000.0,66500.0,826.22,3.1863,1.5,35.54,0.1371,191,243.18,0.9378,186.44,0.719,143.41,0.553,,,,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,2,0.15,476.56,72000.0,67500.0,1384.28,2.9047,1.5,121.3,0.2545,263,536.43,1.1256,487.61,1.0232,401.54,0.8426,213.98,0.449,,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,2,0.2,553.65,72000.0,68000.0,1391.53,2.5134,1.5,157.41,0.2843,284,557.88,1.0076,494.78,0.8937,408.71,0.7382,213.98,0.3865,157.41,0.2843
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,2,0.25,742.87,71500.0,68500.0,1739.41,2.3415,1.5,343.43,0.4623,288,801.06,1.0783,752.93,1.0135,666.84,0.8976,370.9,0.4993,343.43,0.4623
